X,Y,Z
9.0450,40.2985,-6.6279
8.1357,40.4900,-6.6296
7.2224,40.6611,-6.6314
6.3055,40.8115,-6.6332
5.3855,40.9413,-6.6349
4.4628,41.0504,-6.6367
3.5380,41.1386,-6.6384
2.6114,41.2061,-6.6402
1.6837,41.2526,-6.6420
0.7551,41.2783,-6.6437
-0.1738,41.2831,-6.6455
-1.1025,41.2670,-6.6473
-2.0305,41.2299,-6.6490
-2.9575,41.1721,-6.6508
-3.8829,41.0934,-6.6525
-4.8062,40.9939,-6.6543
-5.7270,40.8736,-6.6560
-6.6449,40.7327,-6.6578
-7.5593,40.5712,-6.6596
-8.4698,40.3891,-6.6613
-9.3759,40.1866,-6.6631
-10.2772,39.9638,-6.6648
-11.1732,39.7208,-6.6666
-12.0635,39.4577,-6.6683
-12.9476,39.1746,-6.6701
-13.8251,38.8718,-6.6718
-14.6955,38.5493,-6.6736
-15.5584,38.2073,-6.6753
-16.4181,37.8440,-6.6770
-17.2582,37.4663,-6.6788
-18.0977,37.0661,-6.6807
-18.9262,36.6479,-6.6825
-19.7450,36.2112,-6.6843
-20.5538,35.7562,-6.6862
-21.3521,35.2832,-6.6880
-22.1395,34.7924,-6.6898
-22.9156,34.2839,-6.6916
-23.6801,33.7582,-6.6935
-24.4325,33.2155,-6.6953
-25.1725,32.6559,-6.6971
-25.8997,32.0799,-6.6989
-26.6137,31.4877,-6.7007
-27.3142,30.8796,-6.7025
-28.0007,30.2560,-6.7044
-28.6731,29.6170,-6.7062
-29.3309,28.9632,-6.7080
-29.9737,28.2947,-6.7098
-30.6014,27.6120,-6.7116
-31.2135,26.9154,-6.7134
-31.8097,26.2052,-6.7152
-32.3898,25.4818,-6.7170
-32.9535,24.7455,-6.7188
-33.5004,23.9968,-6.7206
-34.0303,23.2360,-6.7225
-34.5429,22.4636,-6.7243
-35.0380,21.6798,-6.7261
-35.5154,20.8851,-6.7279
-35.9747,20.0799,-6.7297
-36.4157,19.2646,-6.7315
-36.8383,18.4397,-6.7333
-37.2422,17.6055,-6.7350
-37.6272,16.7624,-6.7368
-37.9932,15.9109,-6.7386
-38.3399,15.0515,-6.7404
-38.6671,14.1845,-6.7422
-38.9747,13.3104,-6.7440
-39.2626,12.4296,-6.7458
-39.5306,11.5427,-6.7476
-39.7786,10.6499,-6.7494
-40.0064,9.7519,-6.7512
-40.2139,8.8490,-6.7530
-40.4010,7.9417,-6.7548
-40.5677,7.0304,-6.7565
-40.7138,6.1157,-6.7583
-40.8394,5.1979,-6.7601
-40.9442,4.2776,-6.7619
-41.0283,3.3553,-6.7637
-41.0916,2.4312,-6.7655
-41.1341,1.5061,-6.7672
-41.1558,0.5803,-6.7690
-41.1567,-0.3458,-6.7708
-41.1367,-1.2716,-6.7726
-41.0959,-2.1966,-6.7744
-41.0343,-3.1205,-6.7762
-40.9519,-4.0427,-6.7779
-40.8489,-4.9628,-6.7797
-40.7251,-5.8803,-6.7815
-40.5808,-6.7947,-6.7833
-40.4159,-7.7057,-6.7850
-40.2305,-8.6126,-6.7868
-40.0249,-9.5151,-6.7886
-39.7990,-10.4127,-6.7904
-39.5529,-11.3050,-6.7921
-39.2869,-12.1915,-6.7939
-39.0010,-13.0717,-6.7957
-38.6953,-13.9452,-6.7975
-38.3702,-14.8116,-6.7992
-38.0256,-15.6704,-6.8010
-37.6618,-16.5212,-6.8028
-37.2790,-17.3636,-6.8046
-36.8773,-18.1971,-6.8063
-36.4570,-19.0213,-6.8081
-36.0183,-19.8358,-6.8099
-35.5614,-20.6403,-6.8116
-35.0865,-21.4342,-6.8134
-34.5939,-22.2171,-6.8152
-34.0839,-22.9888,-6.8169
-33.5566,-23.7488,-6.8187
-33.0124,-24.4967,-6.8205
-32.4515,-25.2321,-6.8223
-31.8743,-25.9547,-6.8240
-31.2809,-26.6640,-6.8258
-30.6718,-27.3599,-6.8276
-30.0472,-28.0418,-6.8293
-29.4075,-28.7094,-6.8311
-28.7529,-29.3625,-6.8329
-28.0839,-30.0007,-6.8346
-27.3993,-30.6248,-6.8364
-26.7051,-31.2296,-6.8382
-25.9930,-31.8224,-6.8400
-25.2694,-32.3977,-6.8418
-24.5331,-32.9565,-6.8436
-23.7844,-33.4986,-6.8454
-23.0237,-34.0237,-6.8472
-22.2514,-34.5316,-6.8490
-21.4680,-35.0219,-6.8509
-20.6737,-35.4945,-6.8527
-19.8691,-35.9490,-6.8545
-19.0544,-36.3853,-6.8563
-18.2302,-36.8032,-6.8581
-17.3969,-37.2024,-6.8599
-16.5548,-37.5827,-6.8617
-15.7044,-37.9440,-6.8635
-14.8461,-38.2860,-6.8653
-13.9804,-38.6086,-6.8671
-13.1077,-38.9117,-6.8689
-12.2284,-39.1950,-6.8707
-11.3430,-39.4584,-6.8725
-10.4520,-39.7019,-6.8743
-9.5557,-39.9253,-6.8761
-8.6547,-40.1284,-6.8779
-7.7494,-40.3112,-6.8797
-6.8402,-40.4735,-6.8815
-5.9277,-40.6154,-6.8832
-5.0122,-40.7367,-6.8850
-4.0943,-40.8374,-6.8868
-3.1743,-40.9174,-6.8886
-2.2529,-40.9766,-6.8904
-1.3304,-41.0151,-6.8922
-0.4073,-41.0329,-6.8940
0.5159,-41.0299,-6.8958
1.4388,-41.0061,-6.8976
2.3609,-40.9616,-6.8994
3.2817,-40.8963,-6.9012
4.2007,-40.8104,-6.9029
5.1176,-40.7038,-6.9047
6.0318,-40.5765,-6.9065
6.9428,-40.4288,-6.9083
7.8502,-40.2606,-6.9101
8.7536,-40.0721,-6.9119
9.6525,-39.8633,-6.9137
10.5465,-39.6343,-6.9155
11.4350,-39.3853,-6.9172
12.3176,-39.1163,-6.9190
13.1939,-38.8276,-6.9208
14.0635,-38.5193,-6.9226
14.9259,-38.1915,-6.9244
15.7806,-37.8444,-6.9262
16.6273,-37.4782,-6.9280
17.4655,-37.0930,-6.9297
18.2948,-36.6891,-6.9315
19.1148,-36.2666,-6.9333
19.9250,-35.8258,-6.9351
20.7250,-35.3670,-6.9369
21.5145,-34.8902,-6.9387
22.2930,-34.3959,-6.9404
23.0602,-33.8842,-6.9422
23.8156,-33.3554,-6.9440
24.5590,-32.8097,-6.9458
25.2898,-32.2475,-6.9476
26.0077,-31.6690,-6.9493
26.7125,-31.0745,-6.9511
27.4036,-30.4643,-6.9529
28.0808,-29.8388,-6.9547
28.7438,-29.1982,-6.9565
29.3921,-28.5429,-6.9583
30.0255,-27.8733,-6.9600
30.6437,-27.1895,-6.9618
31.2462,-26.4921,-6.9636
31.8329,-25.7813,-6.9654
32.4035,-25.0575,-6.9672
32.9576,-24.3211,-6.9690
33.4949,-23.5725,-6.9707
34.0153,-22.8120,-6.9725
34.5184,-22.0400,-6.9743
35.0040,-21.2569,-6.9761
35.4718,-20.4631,-6.9779
35.9216,-19.6591,-6.9797
36.3532,-18.8451,-6.9815
36.7664,-18.0217,-6.9832
37.1609,-17.1892,-6.9850
37.5366,-16.3481,-6.9868
37.8932,-15.4989,-6.9886
38.2307,-14.6418,-6.9904
38.5487,-13.7774,-6.9922
38.8472,-12.9061,-6.9940
39.1261,-12.0282,-6.9957
39.3849,-11.1449,-6.9975
39.6240,-10.2552,-6.9993
39.8430,-9.3608,-7.0011
40.0417,-8.4617,-7.0029
40.2202,-7.5584,-7.0047
40.3783,-6.6513,-7.0065
40.5159,-5.7410,-7.0083
40.6331,-4.8278,-7.0101
40.7296,-3.9123,-7.0119
40.8055,-2.9948,-7.0137
40.8608,-2.0760,-7.0154
40.8954,-1.1561,-7.0172
40.9092,-0.2358,-7.0190
40.9095,0.0000,-7.0195
40.9095,0.0000,-7.0195
40.8970,0.9308,-7.0213
40.8634,1.8611,-7.0232
40.8086,2.7903,-7.0251
40.7327,3.7180,-7.0270
40.6357,4.6436,-7.0288
40.5176,5.5668,-7.0307
40.3786,6.4870,-7.0325
40.2187,7.4038,-7.0344
40.0380,8.3166,-7.0363
39.8366,9.2251,-7.0381
39.6146,10.1287,-7.0400
39.3721,11.0270,-7.0418
39.1092,11.9195,-7.0437
38.8261,12.8057,-7.0455
38.5229,13.6852,-7.0474
38.1998,14.5576,-7.0492
37.8570,15.4223,-7.0511
37.4946,16.2790,-7.0529
37.1128,17.1272,-7.0548
36.7118,17.9664,-7.0566
36.2919,18.7962,-7.0584
35.8532,19.6163,-7.0603
35.3959,20.4261,-7.0621
34.9204,21.2253,-7.0639
34.4269,22.0134,-7.0658
33.9155,22.7900,-7.0676
33.3867,23.5548,-7.0694
32.8406,24.3073,-7.0713
32.2776,25.0471,-7.0731
31.6979,25.7739,-7.0749
31.1018,26.4873,-7.0767
30.4897,27.1869,-7.0786
29.8619,27.8724,-7.0804
29.2186,28.5434,-7.0822
28.5603,29.1996,-7.0840
27.8873,29.8406,-7.0858
27.1998,30.4660,-7.0877
26.4984,31.0757,-7.0895
25.7833,31.6692,-7.0913
25.0549,32.2462,-7.0931
24.3136,32.8065,-7.0949
23.5598,33.3498,-7.0967
22.7938,33.8757,-7.0985
22.0161,34.3841,-7.1003
21.2271,34.8746,-7.1021
20.4272,35.3470,-7.1039
19.6167,35.8011,-7.1057
18.7962,36.2366,-7.1075
17.9660,36.6533,-7.1093
17.1266,37.0509,-7.1111
16.2784,37.4294,-7.1129
15.4218,37.7884,-7.1147
14.5574,38.1279,-7.1165
13.6854,38.4476,-7.1183
12.8065,38.7473,-7.1201
11.9210,39.0270,-7.1219
11.0294,39.2864,-7.1237
10.1322,39.5254,-7.1255
9.2298,39.7440,-7.1273
8.3227,39.9420,-7.1291
7.4114,40.1193,-7.1309
6.4963,40.2757,-7.1326
5.5779,40.4114,-7.1344
4.6568,40.5260,-7.1362
3.7333,40.6197,-7.1380
2.8079,40.6924,-7.1398
1.8812,40.7440,-7.1416
0.9536,40.7744,-7.1433
0.0256,40.7838,-7.1451
-0.9024,40.7720,-7.1469
-1.8298,40.7392,-7.1487
-2.7562,40.6852,-7.1505
-3.6811,40.6102,-7.1522
-4.6040,40.5142,-7.1540
-5.5244,40.3972,-7.1558
-6.4419,40.2592,-7.1576
-7.3559,40.1005,-7.1593
-8.2661,39.9210,-7.1611
-9.1719,39.7209,-7.1629
-10.0729,39.5002,-7.1647
-10.9686,39.2590,-7.1664
-11.8586,38.9976,-7.1682
-12.7423,38.7160,-7.1700
-13.6193,38.4144,-7.1717
-14.4893,38.0929,-7.1735
-15.3516,37.7517,-7.1753
-16.2107,37.3889,-7.1770
-17.0500,37.0117,-7.1788
-17.8887,36.6117,-7.1807
-18.7163,36.1935,-7.1825
-19.5341,35.7566,-7.1844
-20.3417,35.3013,-7.1862
-21.1387,34.8277,-7.1881
-21.9247,34.3362,-7.1899
-22.6993,33.8269,-7.1918
-23.4620,33.3001,-7.1936
-24.2126,32.7562,-7.1955
-24.9505,32.1953,-7.1973
-25.6755,31.6178,-7.1991
-26.3871,31.0240,-7.2010
-27.0849,30.4142,-7.2028
-27.7687,29.7887,-7.2047
-28.4380,29.1478,-7.2065
-29.0926,28.4919,-7.2083
-29.7320,27.8213,-7.2102
-30.3560,27.1364,-7.2120
-30.9642,26.4375,-7.2138
-31.5563,25.7249,-7.2156
-32.1320,24.9991,-7.2175
-32.6911,24.2604,-7.2193
-33.2332,23.5092,-7.2211
-33.7580,22.7459,-7.2230
-34.2652,21.9709,-7.2248
-34.7547,21.1846,-7.2266
-35.2262,20.3874,-7.2284
-35.6794,19.5797,-7.2302
-36.1140,18.7620,-7.2321
-36.5300,17.9346,-7.2339
-36.9269,17.0980,-7.2357
-37.3047,16.2526,-7.2375
-37.6632,15.3989,-7.2393
-38.0022,14.5373,-7.2411
-38.3214,13.6682,-7.2430
-38.6208,12.7921,-7.2448
-38.9001,11.9095,-7.2466
-39.1593,11.0208,-7.2484
-39.3981,10.1265,-7.2502
-39.6166,9.2270,-7.2520
-39.8145,8.3228,-7.2538
-39.9918,7.4144,-7.2556
-40.1484,6.5022,-7.2574
-40.2841,5.5868,-7.2592
-40.3990,4.6685,-7.2610
-40.4930,3.7479,-7.2628
-40.5660,2.8254,-7.2646
-40.6180,1.9016,-7.2665
-40.6489,0.9769,-7.2683
-40.6588,0.0517,-7.2701
-40.6477,-0.8734,-7.2719
-40.6155,-1.7980,-7.2737
-40.5623,-2.7216,-7.2755
-40.4881,-3.6437,-7.2773
-40.3929,-4.5638,-7.2791
-40.2768,-5.4814,-7.2809
-40.1399,-6.3962,-7.2826
-39.9822,-7.3075,-7.2844
-39.8038,-8.2150,-7.2862
-39.6048,-9.1182,-7.2880
-39.3853,-10.0165,-7.2898
-39.1455,-10.9096,-7.2916
-38.8854,-11.7970,-7.2934
-38.6052,-12.6782,-7.2952
-38.3051,-13.5527,-7.2970
-37.9851,-14.4201,-7.2988
-37.6455,-15.2800,-7.3006
-37.2864,-16.1319,-7.3024
-36.9081,-16.9754,-7.3042
-36.5107,-17.8100,-7.3060
-36.0944,-18.6353,-7.3078
-35.6594,-19.4509,-7.3095
-35.2061,-20.2564,-7.3113
-34.7345,-21.0513,-7.3131
-34.2450,-21.8352,-7.3149
-33.7378,-22.6078,-7.3167
-33.2132,-23.3685,-7.3185
-32.6715,-24.1171,-7.3203
-32.1129,-24.8532,-7.3221
-31.5376,-25.5763,-7.3239
-30.9462,-26.2861,-7.3257
-30.3387,-26.9823,-7.3274
-29.7156,-27.6644,-7.3292
-29.0772,-28.3321,-7.3310
-28.4237,-28.9851,-7.3328
-27.7556,-29.6231,-7.3346
-27.0719,-30.2468,-7.3364
-26.3784,-30.8511,-7.3382
-25.6668,-31.4432,-7.3400
-24.9436,-32.0176,-7.3419
-24.2076,-32.5754,-7.3437
-23.4590,-33.1163,-7.3455
-22.6984,-33.6400,-7.3474
-21.9261,-34.1462,-7.3492
-21.1425,-34.6347,-7.3510
-20.3481,-35.1052,-7.3528
-19.5432,-35.5575,-7.3547
-18.7282,-35.9914,-7.3565
-17.9036,-36.4065,-7.3583
-17.0698,-36.8028,-7.3601
-16.2273,-37.1800,-7.3620
-15.3764,-37.5379,-7.3638
-14.5177,-37.8764,-7.3656
-13.6515,-38.1952,-7.3674
-12.7783,-38.4942,-7.3692
-11.8986,-38.7733,-7.3711
-11.0128,-39.0322,-7.3729
-10.1213,-39.2709,-7.3747
-9.2248,-39.4893,-7.3765
-8.3235,-39.6872,-7.3783
-7.4180,-39.8645,-7.3801
-6.5087,-40.0212,-7.3820
-5.5961,-40.1571,-7.3838
-4.6808,-40.2722,-7.3856
-3.7630,-40.3665,-7.3874
-2.8435,-40.4399,-7.3892
-1.9225,-40.4923,-7.3910
-1.0006,-40.5238,-7.3928
-0.0783,-40.5342,-7.3946
0.8440,-40.5237,-7.3965
1.7658,-40.4922,-7.3983
2.6865,-40.4397,-7.4001
3.6058,-40.3663,-7.4019
4.5231,-40.2720,-7.4037
5.4381,-40.1569,-7.4055
6.3501,-40.0210,-7.4073
7.2587,-39.8644,-7.4091
8.1635,-39.6871,-7.4109
9.0640,-39.4893,-7.4127
9.9598,-39.2711,-7.4145
10.8503,-39.0326,-7.4163
11.7351,-38.7739,-7.4181
12.6137,-38.4951,-7.4200
13.4857,-38.1964,-7.4218
14.3507,-37.8780,-7.4236
15.2082,-37.5400,-7.4254
16.0577,-37.1826,-7.4272
16.8988,-36.8059,-7.4290
17.7311,-36.4103,-7.4308
18.5541,-35.9958,-7.4326
19.3675,-35.5627,-7.4344
20.1708,-35.1113,-7.4362
20.9635,-34.6417,-7.4380
21.7453,-34.1542,-7.4398
22.5158,-33.6491,-7.4416
23.2746,-33.1266,-7.4434
24.0212,-32.5870,-7.4452
24.7554,-32.0306,-7.4470
25.4766,-31.4576,-7.4488
26.1846,-30.8684,-7.4506
26.8790,-30.2633,-7.4524
27.5594,-29.6425,-7.4542
28.2255,-29.0065,-7.4560
28.8769,-28.3555,-7.4578
29.5133,-27.6899,-7.4596
30.1344,-27.0100,-7.4614
30.7398,-26.3161,-7.4632
31.3292,-25.6088,-7.4650
31.9023,-24.8882,-7.4668
32.4589,-24.1548,-7.4686
32.9987,-23.4089,-7.4704
33.5212,-22.6510,-7.4723
34.0264,-21.8815,-7.4741
34.5140,-21.1006,-7.4759
34.9836,-20.3090,-7.4777
35.4350,-19.5068,-7.4795
35.8681,-18.6947,-7.4813
36.2826,-17.8729,-7.4831
36.6782,-17.0420,-7.4849
37.0548,-16.2023,-7.4867
37.4122,-15.3543,-7.4885
37.7502,-14.4984,-7.4903
38.0686,-13.6351,-7.4921
38.3673,-12.7648,-7.4939
38.6461,-11.8879,-7.4957
38.9047,-11.0055,-7.4975
39.1434,-10.1166,-7.4994
39.3617,-9.2229,-7.5012
39.5596,-8.3245,-7.5030
39.7370,-7.4219,-7.5048
39.8938,-6.5156,-7.5066
40.0299,-5.6059,-7.5084
40.1453,-4.6935,-7.5102
40.2399,-3.7786,-7.5120
40.3136,-2.8619,-7.5138
40.3665,-1.9438,-7.5157
40.3985,-1.0248,-7.5175
40.4095,-0.1054,-7.5193
40.4095,0.0000,-7.5195
40.4095,0.0000,-7.5195
40.3969,0.9300,-7.5214
40.3629,1.8595,-7.5233
40.3075,2.7878,-7.5251
40.2308,3.7146,-7.5270
40.1327,4.6394,-7.5289
40.0135,5.5616,-7.5308
39.8730,6.4808,-7.5327
39.7114,7.3964,-7.5346
39.5288,8.3081,-7.5365
39.3253,9.2153,-7.5383
39.1010,10.1175,-7.5402
38.8559,11.0142,-7.5421
38.5903,11.9051,-7.5440
38.3043,12.7895,-7.5458
37.9981,13.6671,-7.5477
37.6717,14.5374,-7.5496
37.3254,15.3999,-7.5514
36.9594,16.2541,-7.5533
36.5738,17.0997,-7.5552
36.1689,17.9361,-7.5570
35.7448,18.7630,-7.5589
35.3019,19.5798,-7.5608
34.8403,20.3862,-7.5626
34.3602,21.1817,-7.5645
33.8621,21.9659,-7.5663
33.3460,22.7384,-7.5682
32.8123,23.4988,-7.5700
32.2613,24.2467,-7.5719
31.6932,24.9816,-7.5737
31.1084,25.7033,-7.5756
30.5072,26.4113,-7.5774
29.8899,27.1052,-7.5792
29.2568,27.7847,-7.5811
28.6082,28.4494,-7.5829
27.9446,29.0990,-7.5848
27.2662,29.7331,-7.5866
26.5734,30.3514,-7.5884
25.8667,30.9536,-7.5903
25.1462,31.5393,-7.5921
24.4126,32.1082,-7.5939
23.6660,32.6601,-7.5958
22.9070,33.1947,-7.5976
22.1359,33.7116,-7.5994
21.3532,34.2106,-7.6013
20.5592,34.6914,-7.6031
19.7544,35.1538,-7.6049
18.9392,35.5976,-7.6067
18.1141,36.0224,-7.6085
17.2794,36.4281,-7.6104
16.4357,36.8145,-7.6122
15.5833,37.1814,-7.6140
14.7227,37.5285,-7.6158
13.8545,37.8557,-7.6176
12.9789,38.1628,-7.6194
12.0966,38.4497,-7.6213
11.2079,38.7162,-7.6231
10.3134,38.9622,-7.6249
9.4135,39.1874,-7.6267
8.5087,39.3920,-7.6285
7.5995,39.5756,-7.6303
6.6863,39.7382,-7.6321
5.7696,39.8798,-7.6339
4.8500,40.0002,-7.6357
3.9279,40.0995,-7.6375
3.0038,40.1775,-7.6393
2.0782,40.2341,-7.6411
1.1516,40.2695,-7.6429
0.2245,40.2836,-7.6447
-0.7027,40.2763,-7.6465
-1.6295,40.2476,-7.6483
-2.5553,40.1977,-7.6501
-3.4796,40.1264,-7.6519
-4.4020,40.0339,-7.6537
-5.3220,39.9202,-7.6555
-6.2391,39.7854,-7.6573
-7.1529,39.6295,-7.6591
-8.0627,39.4526,-7.6609
-8.9682,39.2548,-7.6627
-9.8689,39.0363,-7.6645
-10.7642,38.7971,-7.6663
-11.6538,38.5373,-7.6681
-12.5371,38.2572,-7.6699
-13.4137,37.9568,-7.6717
-14.2831,37.6364,-7.6735
-15.1449,37.2960,-7.6752
-16.0034,36.9339,-7.6770
-16.8418,36.5571,-7.6788
-17.6798,36.1572,-7.6807
-18.5064,35.7391,-7.6826
-19.3232,35.3020,-7.6845
-20.1296,34.8463,-7.6863
-20.9253,34.3722,-7.6882
-21.7099,33.8799,-7.6901
-22.4829,33.3697,-7.6919
-23.2439,32.8419,-7.6938
-23.9925,32.2967,-7.6957
-24.7283,31.7345,-7.6975
-25.4510,31.1555,-7.6994
-26.1601,30.5600,-7.7012
-26.8553,29.9485,-7.7031
-27.5362,29.3211,-7.7050
-28.2024,28.6782,-7.7068
-28.8537,28.0202,-7.7087
-29.4896,27.3475,-7.7105
-30.1098,26.6603,-7.7124
-30.7140,25.9590,-7.7142
-31.3019,25.2441,-7.7161
-31.8732,24.5158,-7.7179
-32.4275,23.7747,-7.7198
-32.9646,23.0210,-7.7216
-33.4841,22.2551,-7.7235
-33.9859,21.4776,-7.7253
-34.4697,20.6888,-7.7272
-34.9351,19.8890,-7.7290
-35.3820,19.0788,-7.7308
-35.8101,18.2586,-7.7327
-36.2192,17.4288,-7.7345
-36.6091,16.5898,-7.7364
-36.9795,15.7421,-7.7382
-37.3303,14.8861,-7.7400
-37.6613,14.0224,-7.7419
-37.9723,13.1513,-7.7437
-38.2632,12.2732,-7.7455
-38.5338,11.3888,-7.7474
-38.7839,10.4985,-7.7492
-39.0135,9.6026,-7.7510
-39.2224,8.7017,-7.7529
-39.4105,7.7964,-7.7547
-39.5777,6.8869,-7.7565
-39.7239,5.9739,-7.7583
-39.8491,5.0578,-7.7602
-39.9531,4.1392,-7.7620
-40.0360,3.2184,-7.7638
-40.0976,2.2960,-7.7656
-40.1380,1.3724,-7.7675
-40.1572,0.4482,-7.7693
-40.1550,-0.4761,-7.7711
-40.1316,-1.4001,-7.7729
-40.0869,-2.3233,-7.7747
-40.0210,-3.2451,-7.7766
-39.9339,-4.1652,-7.7784
-39.8257,-5.0829,-7.7802
-39.6963,-5.9979,-7.7820
-39.5460,-6.9097,-7.7838
-39.3747,-7.8176,-7.7857
-39.1826,-8.7214,-7.7875
-38.9697,-9.6205,-7.7893
-38.7362,-10.5144,-7.7911
-38.4822,-11.4026,-7.7929
-38.2079,-12.2847,-7.7947
-37.9133,-13.1602,-7.7965
-37.5987,-14.0287,-7.7984
-37.2641,-14.8896,-7.8002
-36.9099,-15.7426,-7.8020
-36.5362,-16.5872,-7.8038
-36.1431,-17.4229,-7.8056
-35.7309,-18.2493,-7.8074
-35.2998,-19.0660,-7.8092
-34.8501,-19.8725,-7.8110
-34.3819,-20.6684,-7.8128
-33.8956,-21.4533,-7.8147
-33.3914,-22.2267,-7.8165
-32.8695,-22.9883,-7.8183
-32.3302,-23.7376,-7.8201
-31.7739,-24.4743,-7.8219
-31.2008,-25.1980,-7.8237
-30.6112,-25.9083,-7.8255
-30.0055,-26.6047,-7.8273
-29.3839,-27.2870,-7.8291
-28.7468,-27.9548,-7.8309
-28.0945,-28.6078,-7.8327
-27.4274,-29.2455,-7.8346
-26.7445,-29.8688,-7.8364
-26.0517,-30.4725,-7.8382
-25.3407,-31.0639,-7.8401
-24.6179,-31.6375,-7.8419
-23.8821,-32.1942,-7.8438
-23.1338,-32.7338,-7.8456
-22.3732,-33.2560,-7.8475
-21.6009,-33.7606,-7.8493
-20.8172,-34.2472,-7.8512
-20.0226,-34.7157,-7.8530
-19.2174,-35.1657,-7.8549
-18.4021,-35.5970,-7.8567
-17.5771,-36.0095,-7.8585
-16.7429,-36.4028,-7.8604
-15.8999,-36.7768,-7.8622
-15.0486,-37.1313,-7.8641
-14.1894,-37.4661,-7.8659
-13.3227,-37.7810,-7.8678
-12.4491,-38.0759,-7.8696
-11.5689,-38.3505,-7.8714
-10.6827,-38.6049,-7.8733
-9.7909,-38.8387,-7.8751
-8.8940,-39.0520,-7.8770
-7.9925,-39.2445,-7.8788
-7.0868,-39.4163,-7.8806
-6.1775,-39.5671,-7.8825
-5.2650,-39.6970,-7.8843
-4.3497,-39.8058,-7.8861
-3.4323,-39.8936,-7.8880
-2.5131,-39.9602,-7.8898
-1.5927,-40.0056,-7.8916
-0.6715,-40.0298,-7.8935
0.2500,-40.0329,-7.8953
1.1712,-40.0147,-7.8971
2.0918,-39.9753,-7.8990
3.0111,-39.9147,-7.9008
3.9288,-39.8330,-7.9026
4.8443,-39.7302,-7.9044
5.7572,-39.6064,-7.9063
6.6669,-39.4616,-7.9081
7.5730,-39.2959,-7.9099
8.4750,-39.1094,-7.9118
9.3725,-38.9022,-7.9136
10.2649,-38.6745,-7.9154
11.1517,-38.4262,-7.9172
12.0326,-38.1576,-7.9191
12.9071,-37.8689,-7.9209
13.7746,-37.5601,-7.9227
14.6347,-37.2314,-7.9245
15.4870,-36.8830,-7.9264
16.3310,-36.5151,-7.9282
17.1663,-36.1280,-7.9300
17.9925,-35.7217,-7.9318
18.8090,-35.2965,-7.9337
19.6155,-34.8527,-7.9355
20.4115,-34.3904,-7.9373
21.1966,-33.9100,-7.9391
21.9704,-33.4116,-7.9410
22.7326,-32.8956,-7.9428
23.4826,-32.3622,-7.9446
24.2201,-31.8118,-7.9464
24.9447,-31.2445,-7.9483
25.6560,-30.6607,-7.9501
26.3537,-30.0607,-7.9519
27.0373,-29.4449,-7.9537
27.7066,-28.8135,-7.9556
28.3611,-28.1669,-7.9574
29.0005,-27.5055,-7.9592
29.6245,-26.8295,-7.9610
30.2328,-26.1394,-7.9628
30.8250,-25.4355,-7.9647
31.4008,-24.7182,-7.9665
31.9599,-23.9878,-7.9683
32.5020,-23.2449,-7.9701
33.0269,-22.4896,-7.9720
33.5342,-21.7226,-7.9738
34.0237,-20.9441,-7.9756
34.4952,-20.1545,-7.9774
34.9483,-19.3544,-7.9793
35.3829,-18.5441,-7.9811
35.7986,-17.7240,-7.9829
36.1954,-16.8946,-7.9847
36.5730,-16.0564,-7.9866
36.9312,-15.2097,-7.9884
37.2697,-14.3550,-7.9902
37.5885,-13.4928,-7.9921
37.8874,-12.6236,-7.9939
38.1662,-11.7476,-7.9957
38.4245,-10.8660,-7.9975
38.6628,-9.9780,-7.9994
38.8804,-9.0851,-8.0012
39.0774,-8.1875,-8.0030
39.2537,-7.2856,-8.0049
39.4091,-6.3800,-8.0067
39.5437,-5.4710,-8.0085
39.6573,-4.5593,-8.0104
39.7499,-3.6452,-8.0122
39.8215,-2.7292,-8.0140
39.8719,-1.8119,-8.0159
39.9012,-0.8938,-8.0177
39.9095,0.0000,-8.0195
39.9095,0.0000,-8.0195
39.8967,0.9292,-8.0214
39.8624,1.8578,-8.0233
39.8064,2.7853,-8.0252
39.7288,3.7113,-8.0271
39.6298,4.6351,-8.0290
39.5092,5.5563,-8.0310
39.3672,6.4744,-8.0329
39.2039,7.3889,-8.0348
39.0194,8.2994,-8.0367
38.8137,9.2052,-8.0386
38.5870,10.1060,-8.0405
38.3394,11.0012,-8.0424
38.0711,11.8903,-8.0443
37.7821,12.7729,-8.0462
37.4727,13.6485,-8.0480
37.1430,14.5166,-8.0499
36.7932,15.3768,-8.0518
36.4234,16.2286,-8.0537
36.0340,17.0714,-8.0556
35.6250,17.9050,-8.0575
35.1968,18.7287,-8.0594
34.7496,19.5423,-8.0612
34.2835,20.3451,-8.0631
33.7989,21.1369,-8.0650
33.2960,21.9171,-8.0669
32.7752,22.6853,-8.0687
32.2365,23.4412,-8.0706
31.6805,24.1843,-8.0725
31.1074,24.9142,-8.0744
30.5174,25.6306,-8.0762
29.9109,26.3330,-8.0781
29.2883,27.0210,-8.0799
28.6499,27.6943,-8.0818
27.9960,28.3526,-8.0837
27.3270,28.9954,-8.0855
26.6432,29.6224,-8.0874
25.9450,30.2334,-8.0892
25.2329,30.8278,-8.0911
24.5071,31.4055,-8.0930
23.7681,31.9661,-8.0948
23.0163,32.5094,-8.0967
22.2521,33.0349,-8.0985
21.4759,33.5425,-8.1004
20.6881,34.0319,-8.1022
19.8892,34.5028,-8.1040
19.0795,34.9549,-8.1059
18.2596,35.3880,-8.1077
17.4299,35.8019,-8.1096
