contactPntX,contactPntY,contactPntZ,normalX,normalY,normalZ,maxCurvature,maxCurvDirectionX,maxCurvDirectionY,maxCurvDirectionZ,minCurvature,minCurvDirectionX,minCurvDirectionY,minCurvDirectionZ,meanCurvature,GaussianCurvature,endOfRevolution(T/F)
-20.6892,42.5173,-2.7161,0.3094,-0.6358,0.7071,0.0000,-0.3094,0.6358,0.7071,-0.0150,-0.8992,-0.4376,0.0000,-0.0075,-0.0000,0
-21.5894,42.0655,-2.7178,0.3229,-0.6291,0.7071,0.0000,-0.3229,0.6291,0.7071,-0.0150,-0.8897,-0.4566,0.0000,-0.0075,-0.0000,0
-22.4796,41.5946,-2.7195,0.3362,-0.6221,0.7071,0.0000,-0.3362,0.6221,0.7071,-0.0150,-0.8797,-0.4755,0.0000,-0.0075,-0.0000,0
-23.3596,41.1048,-2.7213,0.3494,-0.6148,0.7071,0.0000,-0.3494,0.6148,0.7071,-0.0150,0.8694,0.4941,0.0000,-0.0075,-0.0000,0
-24.2290,40.5964,-2.7230,0.3624,-0.6072,0.7071,0.0000,-0.3624,0.6072,0.7071,-0.0150,0.8587,0.5125,0.0000,-0.0075,-0.0000,0
-25.0873,40.0697,-2.7247,0.3752,-0.5993,0.7071,0.0000,-0.3752,0.5993,0.7071,-0.0150,-0.8476,-0.5307,0.0000,-0.0075,-0.0000,0
-25.9341,39.5248,-2.7265,0.3879,-0.5912,0.7071,0.0000,-0.3879,0.5912,0.7071,-0.0150,0.8361,0.5486,0.0000,-0.0075,-0.0000,0
-26.7692,38.9620,-2.7282,0.4004,-0.5828,0.7071,0.0000,-0.4004,0.5828,0.7071,-0.0150,-0.8242,-0.5663,0.0000,-0.0075,-0.0000,0
-27.5920,38.3816,-2.7299,0.4127,-0.5741,0.7071,0.0000,-0.4127,0.5741,0.7071,-0.0150,0.8120,0.5837,0.0000,-0.0075,-0.0000,0
-28.4022,37.7838,-2.7316,0.4249,-0.5652,0.7071,0.0000,-0.4249,0.5652,0.7071,-0.0150,-0.7993,-0.6009,0.0000,-0.0075,-0.0000,0
-29.1995,37.1689,-2.7334,0.4368,-0.5560,0.7071,0.0000,-0.4368,0.5560,0.7071,-0.0150,0.7864,0.6178,0.0000,-0.0075,-0.0000,0
-29.9835,36.5372,-2.7351,0.4486,-0.5466,0.7071,0.0000,-0.4486,0.5466,0.7071,-0.0150,0.7730,0.6344,0.0000,-0.0075,-0.0000,0
-30.7538,35.8889,-2.7368,0.4601,-0.5369,0.7071,0.0000,-0.4601,0.5369,0.7071,-0.0150,-0.7593,-0.6507,0.0000,-0.0075,-0.0000,0
-31.5101,35.2244,-2.7385,0.4714,-0.5270,0.7071,0.0000,-0.4714,0.5270,0.7071,-0.0150,-0.7453,-0.6667,0.0000,-0.0075,-0.0000,0
-32.2521,34.5440,-2.7402,0.4826,-0.5169,0.7071,0.0000,-0.4826,0.5169,0.7071,-0.0150,-0.7309,-0.6824,0.0000,-0.0075,-0.0000,0
-32.9793,33.8480,-2.7419,0.4935,-0.5065,0.7071,0.0000,-0.4935,0.5065,0.7071,-0.0150,-0.7162,-0.6979,0.0000,-0.0075,-0.0000,0
-33.6916,33.1367,-2.7437,0.5041,-0.4958,0.7071,0.0000,-0.5041,0.4958,0.7071,-0.0150,0.7012,0.7130,0.0000,-0.0075,-0.0000,0
-34.3885,32.4103,-2.7454,0.5146,-0.4850,0.7071,0.0000,-0.5146,0.4850,0.7071,-0.0150,-0.6859,-0.7277,0.0000,-0.0075,-0.0000,0
-35.0698,31.6693,-2.7471,0.5248,-0.4739,0.7071,0.0000,-0.5248,0.4739,0.7071,-0.0150,-0.6702,-0.7422,0.0000,-0.0075,-0.0000,0
-35.7351,30.9141,-2.7488,0.5348,-0.4626,0.7071,0.0000,-0.5348,0.4626,0.7071,-0.0150,-0.6542,-0.7563,0.0000,-0.0075,-0.0000,0
-36.3841,30.1448,-2.7505,0.5445,-0.4511,0.7071,0.0000,-0.5445,0.4511,0.7071,-0.0150,0.6380,0.7700,0.0000,-0.0075,-0.0000,0
-37.0166,29.3619,-2.7522,0.5540,-0.4394,0.7071,0.0000,-0.5540,0.4394,0.7071,-0.0150,0.6214,0.7835,0.0000,-0.0075,-0.0000,0
-37.6323,28.5658,-2.7539,0.5632,-0.4275,0.7071,0.0000,-0.5632,0.4275,0.7071,-0.0150,0.6046,0.7965,0.0000,-0.0075,-0.0000,0
-38.2308,27.7567,-2.7556,0.5722,-0.4154,0.7071,0.0000,-0.5722,0.4154,0.7071,-0.0150,-0.5875,-0.8092,0.0000,-0.0075,-0.0000,0
-38.8120,26.9351,-2.7573,0.5809,-0.4032,0.7071,0.0000,-0.5809,0.4032,0.7071,-0.0150,-0.5701,-0.8215,0.0000,-0.0075,-0.0000,0
-39.3755,26.1014,-2.7590,0.5894,-0.3907,0.7071,0.0000,-0.5894,0.3907,0.7071,-0.0150,-0.5525,-0.8335,0.0000,-0.0075,-0.0000,0
-39.9210,25.2558,-2.7608,0.5976,-0.3780,0.7071,0.0000,-0.5976,0.3780,0.7071,-0.0150,-0.5346,-0.8451,0.0000,-0.0075,-0.0000,0
-40.4485,24.3989,-2.7625,0.6055,-0.3652,0.7071,0.0000,-0.6055,0.3652,0.7071,-0.0150,0.5165,0.8563,0.0000,-0.0075,-0.0000,0
-40.9575,23.5310,-2.7642,0.6131,-0.3523,0.7071,0.0000,-0.6131,0.3523,0.7071,-0.0150,-0.4982,-0.8671,0.0000,-0.0075,-0.0000,0
-41.4479,22.6524,-2.7659,0.6205,-0.3391,0.7071,0.0000,-0.6205,0.3391,0.7071,-0.0150,-0.4796,-0.8775,0.0000,-0.0075,-0.0000,0
-41.9195,21.7637,-2.7676,0.6276,-0.3258,0.7071,0.0000,-0.6276,0.3258,0.7071,-0.0150,0.4608,0.8875,0.0000,-0.0075,-0.0000,0
-42.3720,20.8651,-2.7693,0.6344,-0.3124,0.7071,0.0000,-0.6344,0.3124,0.7071,-0.0150,-0.4418,-0.8971,0.0000,-0.0075,-0.0000,0
-42.8053,19.9571,-2.7710,0.6409,-0.2988,0.7071,0.0000,-0.6409,0.2988,0.7071,-0.0150,0.4226,0.9063,0.0000,-0.0075,-0.0000,0
-43.2191,19.0401,-2.7727,0.6471,-0.2851,0.7071,0.0000,-0.6471,0.2851,0.7071,-0.0150,-0.4032,-0.9151,0.0000,-0.0075,-0.0000,0
-43.6133,18.1146,-2.7744,0.6530,-0.2712,0.7071,0.0000,-0.6530,0.2712,0.7071,-0.0150,-0.3836,-0.9235,0.0000,-0.0075,-0.0000,0
-43.9877,17.1809,-2.7761,0.6586,-0.2573,0.7071,0.0000,-0.6586,0.2573,0.7071,-0.0150,-0.3638,-0.9315,0.0000,-0.0075,-0.0000,0
-44.3421,16.2395,-2.7778,0.6640,-0.2432,0.7071,0.0000,-0.6640,0.2432,0.7071,-0.0150,-0.3439,-0.9390,0.0000,-0.0075,-0.0000,0
-44.6763,15.2908,-2.7795,0.6690,-0.2290,0.7071,0.0000,-0.6690,0.2290,0.7071,-0.0150,-0.3238,-0.9461,0.0000,-0.0075,-0.0000,0
-44.9902,14.3352,-2.7812,0.6737,-0.2147,0.7071,0.0000,-0.6737,0.2147,0.7071,-0.0150,-0.3036,-0.9528,0.0000,-0.0075,-0.0000,0
-45.2837,13.3732,-2.7829,0.6782,-0.2003,0.7071,0.0000,-0.6782,0.2003,0.7071,-0.0150,-0.2832,-0.9591,0.0000,-0.0075,-0.0000,0
-45.5567,12.4051,-2.7845,0.6823,-0.1858,0.7071,0.0000,-0.6823,0.1858,0.7071,-0.0150,-0.2627,-0.9649,0.0000,-0.0075,-0.0000,0
-45.8089,11.4316,-2.7862,0.6861,-0.1712,0.7071,0.0000,-0.6861,0.1712,0.7071,-0.0150,0.2421,0.9702,0.0000,-0.0075,-0.0000,0
-46.0404,10.4529,-2.7879,0.6896,-0.1566,0.7071,0.0000,-0.6896,0.1566,0.7071,-0.0150,-0.2214,-0.9752,0.0000,-0.0075,-0.0000,0
-46.2509,9.4695,-2.7896,0.6927,-0.1418,0.7071,0.0000,-0.6927,0.1418,0.7071,-0.0150,-0.2006,-0.9797,0.0000,-0.0075,-0.0000,0
-46.4405,8.4819,-2.7913,0.6956,-0.1270,0.7071,0.0000,-0.6956,0.1270,0.7071,-0.0150,-0.1797,-0.9837,0.0000,-0.0075,-0.0000,0
-46.6089,7.4905,-2.7930,0.6981,-0.1122,0.7071,0.0000,-0.6981,0.1122,0.7071,-0.0150,-0.1587,-0.9873,0.0000,-0.0075,-0.0000,0
-46.7562,6.4958,-2.7947,0.7004,-0.0973,0.7071,0.0000,-0.7004,0.0973,0.7071,-0.0150,-0.1376,-0.9905,0.0000,-0.0075,-0.0000,0
-46.8823,5.4983,-2.7964,0.7023,-0.0824,0.7071,0.0000,-0.7023,0.0824,0.7071,-0.0150,-0.1165,-0.9932,0.0000,-0.0075,-0.0000,0
-46.9871,4.4983,-2.7981,0.7039,-0.0674,0.7071,0.0000,-0.7039,0.0674,0.7071,-0.0150,-0.0953,-0.9954,0.0000,-0.0075,-0.0000,0
-47.0706,3.4963,-2.7998,0.7052,-0.0524,0.7071,0.0000,-0.7052,0.0524,0.7071,-0.0150,-0.0741,-0.9973,0.0000,-0.0075,-0.0000,0
-47.1327,2.4928,-2.8015,0.7061,-0.0373,0.7071,0.0000,-0.7061,0.0373,0.7071,-0.0150,-0.0528,-0.9986,0.0000,-0.0075,-0.0000,0
-47.1734,1.4883,-2.8031,0.7068,-0.0223,0.7071,0.0000,-0.7068,0.0223,0.7071,-0.0150,-0.0315,-0.9995,0.0000,-0.0075,-0.0000,0
-47.1927,0.4831,-2.8048,0.7071,-0.0072,0.7071,0.0000,-0.7071,0.0072,0.7071,-0.0150,-0.0102,-0.9999,0.0000,-0.0075,-0.0000,0
-47.1906,-0.5222,-2.8065,0.7071,0.0078,0.7071,-0.0000,-0.7071,-0.0078,0.7071,-0.0150,0.0111,-0.9999,-0.0000,-0.0075,-0.0000,0
-47.1671,-1.5271,-2.8082,0.7067,0.0229,0.7071,0.0000,-0.7067,-0.0229,0.7071,-0.0150,0.0324,-0.9995,0.0000,-0.0075,-0.0000,0
-47.1222,-2.5314,-2.8099,0.7061,0.0379,0.7071,-0.0000,-0.7061,-0.0379,0.7071,-0.0150,0.0536,-0.9986,-0.0000,-0.0075,0.0000,0
-47.0559,-3.5344,-2.8116,0.7051,0.0530,0.7071,-0.0000,-0.7051,-0.0530,0.7071,-0.0150,0.0749,-0.9972,-0.0000,-0.0075,0.0000,0
-46.9682,-4.5357,-2.8133,0.7038,0.0680,0.7071,-0.0000,-0.7038,-0.0680,0.7071,-0.0150,0.0961,-0.9954,-0.0000,-0.0075,0.0000,0
-46.8593,-5.5349,-2.8149,0.7022,0.0829,0.7071,-0.0000,-0.7022,-0.0829,0.7071,-0.0150,0.1173,-0.9931,0.0000,-0.0075,0.0000,0
-46.7291,-6.5315,-2.8166,0.7003,0.0979,0.7071,0.0000,-0.7003,-0.0979,0.7071,-0.0150,0.1384,-0.9904,0.0000,-0.0075,-0.0000,0
-46.5777,-7.5251,-2.8183,0.6981,0.1128,0.7071,0.0000,-0.6981,-0.1128,0.7071,-0.0150,-0.1595,0.9872,0.0000,-0.0075,-0.0000,0
-46.4052,-8.5152,-2.8200,0.6955,0.1276,0.7071,-0.0000,-0.6955,-0.1276,0.7071,-0.0150,0.1805,-0.9836,-0.0000,-0.0075,-0.0000,0
-46.2117,-9.5013,-2.8217,0.6926,0.1424,0.7071,-0.0000,-0.6926,-0.1424,0.7071,-0.0150,0.2014,-0.9795,0.0000,-0.0075,0.0000,0
-45.9972,-10.4831,-2.8234,0.6894,0.1571,0.7071,-0.0000,-0.6894,-0.1571,0.7071,-0.0150,0.2222,-0.9750,-0.0000,-0.0075,0.0000,0
-45.7618,-11.4600,-2.8250,0.6859,0.1718,0.7071,0.0000,-0.6859,-0.1718,0.7071,-0.0150,-0.2429,0.9700,0.0000,-0.0075,-0.0000,0
-45.5057,-12.4317,-2.8267,0.6821,0.1863,0.7071,0.0000,-0.6821,-0.1863,0.7071,-0.0150,-0.2635,0.9647,0.0000,-0.0075,-0.0000,0
-45.2290,-13.3977,-2.8284,0.6780,0.2008,0.7071,-0.0000,-0.6780,-0.2008,0.7071,-0.0150,0.2840,-0.9588,-0.0000,-0.0075,0.0000,0
-44.9318,-14.3575,-2.8301,0.6736,0.2152,0.7071,-0.0000,-0.6736,-0.2152,0.7071,-0.0150,0.3044,-0.9526,-0.0000,-0.0075,0.0000,0
-44.6142,-15.3107,-2.8318,0.6688,0.2295,0.7071,-0.0000,-0.6688,-0.2295,0.7071,-0.0150,0.3246,-0.9459,-0.0000,-0.0075,0.0000,0
-44.2764,-16.2570,-2.8334,0.6638,0.2437,0.7071,0.0000,-0.6638,-0.2437,0.7071,-0.0150,0.3447,-0.9387,0.0000,-0.0075,-0.0000,0
-43.9185,-17.1957,-2.8351,0.6584,0.2578,0.7071,-0.0000,-0.6584,-0.2578,0.7071,-0.0150,0.3646,-0.9312,-0.0000,-0.0075,0.0000,0
-43.5407,-18.1266,-2.8368,0.6528,0.2718,0.7071,0.0000,-0.6528,-0.2718,0.7071,-0.0150,-0.3843,0.9232,0.0000,-0.0075,0.0000,0
-43.1432,-19.0493,-2.8385,0.6469,0.2856,0.7071,-0.0000,-0.6469,-0.2856,0.7071,-0.0150,0.4039,-0.9148,-0.0000,-0.0075,0.0000,0
-42.7261,-19.9632,-2.8402,0.6406,0.2993,0.7071,-0.0000,-0.6406,-0.2993,0.7071,-0.0150,0.4233,-0.9060,-0.0000,-0.0075,0.0000,0
-42.2897,-20.8680,-2.8418,0.6341,0.3129,0.7071,-0.0000,-0.6341,-0.3129,0.7071,-0.0150,0.4425,-0.8968,-0.0000,-0.0075,-0.0000,0
-41.8341,-21.7632,-2.8435,0.6273,0.3263,0.7071,-0.0000,-0.6273,-0.3263,0.7071,-0.0150,0.4615,-0.8871,-0.0000,-0.0075,-0.0000,0
-41.3596,-22.6485,-2.8452,0.6202,0.3396,0.7071,0.0000,-0.6202,-0.3396,0.7071,-0.0150,0.4803,-0.8771,0.0000,-0.0075,-0.0000,0
-40.8664,-23.5235,-2.8469,0.6128,0.3528,0.7071,-0.0000,-0.6128,-0.3528,0.7071,-0.0150,0.4989,-0.8667,-0.0000,-0.0075,0.0000,0
-40.3546,-24.3878,-2.8485,0.6052,0.3657,0.7071,0.0000,-0.6052,-0.3657,0.7071,-0.0150,0.5172,-0.8559,0.0000,-0.0075,-0.0000,0
-39.8246,-25.2409,-2.8502,0.5973,0.3785,0.7071,0.0000,-0.5973,-0.3785,0.7071,-0.0150,-0.5353,0.8446,0.0000,-0.0075,0.0000,0
-39.2765,-26.0825,-2.8519,0.5891,0.3912,0.7071,0.0000,-0.5891,-0.3912,0.7071,-0.0150,0.5532,-0.8330,0.0000,-0.0075,-0.0000,0
-38.7107,-26.9122,-2.8536,0.5806,0.4036,0.7071,0.0000,-0.5806,-0.4036,0.7071,-0.0150,-0.5708,0.8211,0.0000,-0.0075,-0.0000,0
-38.1273,-27.7296,-2.8553,0.5719,0.4159,0.7071,0.0000,-0.5719,-0.4159,0.7071,-0.0150,-0.5882,0.8087,0.0000,-0.0075,-0.0000,0
-37.5267,-28.5344,-2.8569,0.5629,0.4280,0.7071,0.0000,-0.5629,-0.4280,0.7071,-0.0150,0.6053,-0.7960,0.0000,-0.0075,-0.0000,0
-36.9091,-29.3262,-2.8586,0.5536,0.4399,0.7071,0.0000,-0.5536,-0.4399,0.7071,-0.0150,-0.6221,0.7829,0.0000,-0.0075,-0.0000,0
-36.2748,-30.1047,-2.8603,0.5441,0.4516,0.7071,0.0000,-0.5441,-0.4516,0.7071,-0.0150,-0.6386,0.7695,0.0000,-0.0075,-0.0000,0
-35.6241,-30.8694,-2.8620,0.5344,0.4631,0.7071,0.0000,-0.5344,-0.4631,0.7071,-0.0150,0.6549,-0.7557,0.0000,-0.0075,-0.0000,0
-34.9573,-31.6200,-2.8636,0.5244,0.4743,0.7071,0.0000,-0.5244,-0.4743,0.7071,-0.0150,-0.6708,0.7416,0.0000,-0.0075,-0.0000,0
-34.2746,-32.3563,-2.8653,0.5142,0.4854,0.7071,-0.0000,-0.5142,-0.4854,0.7071,-0.0150,0.6865,-0.7272,-0.0000,-0.0075,0.0000,0
-33.5765,-33.0778,-2.8670,0.5037,0.4962,0.7071,0.0000,-0.5037,-0.4962,0.7071,-0.0150,-0.7018,0.7124,0.0000,-0.0075,0.0000,0
-32.8631,-33.7843,-2.8687,0.4930,0.5069,0.7071,-0.0000,-0.4930,-0.5069,0.7071,-0.0150,0.7168,-0.6973,-0.0000,-0.0075,0.0000,0
-32.1349,-34.4754,-2.8703,0.4821,0.5172,0.7071,0.0000,-0.4821,-0.5172,0.7071,-0.0150,-0.7315,0.6818,0.0000,-0.0075,-0.0000,0
-31.3910,-35.1519,-2.8720,0.4710,0.5274,0.7071,0.0000,-0.4710,-0.5274,0.7071,-0.0150,-0.7459,0.6661,0.0000,-0.0075,-0.0000,0
-30.6370,-35.8087,-2.8737,0.4597,0.5373,0.7071,0.0000,-0.4597,-0.5373,0.7071,-0.0150,0.7598,-0.6501,0.0000,-0.0075,-0.0000,0
-29.8645,-36.4532,-2.8754,0.4481,0.5470,0.7071,0.0000,-0.4481,-0.5470,0.7071,-0.0150,0.7736,-0.6337,0.0000,-0.0075,-0.0000,0
-29.0802,-37.0797,-2.8771,0.4364,0.5564,0.7071,0.0000,-0.4364,-0.5564,0.7071,-0.0150,0.7869,-0.6171,0.0000,-0.0075,-0.0000,0
-28.2828,-37.6894,-2.8788,0.4244,0.5656,0.7071,-0.0000,-0.4244,-0.5656,0.7071,-0.0150,0.7998,-0.6002,-0.0000,-0.0075,0.0000,0
-27.4726,-38.2818,-2.8806,0.4123,0.5745,0.7071,0.0000,-0.4123,-0.5745,0.7071,-0.0150,-0.8124,0.5830,0.0000,-0.0075,-0.0000,0
-26.6500,-38.8569,-2.8823,0.3999,0.5831,0.7071,-0.0000,-0.3999,-0.5831,0.7071,-0.0150,0.8247,-0.5656,-0.0000,-0.0075,0.0000,0
-25.8154,-39.4143,-2.8840,0.3874,0.5915,0.7071,-0.0000,-0.3874,-0.5915,0.7071,-0.0150,0.8365,-0.5479,-0.0000,-0.0075,-0.0000,0
-24.9691,-39.9538,-2.8857,0.3747,0.5996,0.7071,-0.0000,-0.3747,-0.5996,0.7071,-0.0150,0.8480,-0.5300,-0.0000,-0.0075,0.0000,0
-24.1116,-40.4751,-2.8874,0.3619,0.6075,0.7071,-0.0000,-0.3619,-0.6075,0.7071,-0.0150,0.8591,-0.5118,-0.0000,-0.0075,0.0000,0
-23.2431,-40.9780,-2.8891,0.3489,0.6151,0.7071,-0.0000,-0.3489,-0.6151,0.7071,-0.0150,0.8698,-0.4934,-0.0000,-0.0075,0.0000,0
-22.3642,-41.4622,-2.8908,0.3357,0.6223,0.7071,0.0000,-0.3357,-0.6223,0.7071,-0.0150,0.8801,-0.4747,0.0000,-0.0075,-0.0000,0
-21.4752,-41.9277,-2.8925,0.3224,0.6294,0.7071,-0.0000,-0.3224,-0.6294,0.7071,-0.0150,0.8900,-0.4559,-0.0000,-0.0075,0.0000,0
-20.5766,-42.3740,-2.8942,0.3089,0.6361,0.7071,-0.0000,-0.3089,-0.6361,0.7071,-0.0150,0.8996,-0.4368,-0.0000,-0.0075,0.0000,0
-19.6686,-42.8011,-2.8959,0.2953,0.6425,0.7071,0.0000,-0.2953,-0.6425,0.7071,-0.0150,0.9087,-0.4176,0.0000,-0.0075,-0.0000,0
-18.7518,-43.2088,-2.8976,0.2815,0.6487,0.7071,-0.0000,-0.2815,-0.6487,0.7071,-0.0150,0.9173,-0.3981,-0.0000,-0.0075,0.0000,0
-17.8266,-43.5968,-2.8993,0.2676,0.6545,0.7071,-0.0000,-0.2676,-0.6545,0.7071,-0.0150,0.9256,-0.3785,0.0000,-0.0075,0.0000,0
-16.8933,-43.9651,-2.9010,0.2536,0.6601,0.7071,0.0000,-0.2536,-0.6601,0.7071,-0.0150,-0.9335,0.3587,0.0000,-0.0075,-0.0000,0
-15.9525,-44.3133,-2.9028,0.2395,0.6653,0.7071,-0.0000,-0.2395,-0.6653,0.7071,-0.0150,0.9409,-0.3387,0.0000,-0.0075,0.0000,0
-15.0045,-44.6414,-2.9045,0.2253,0.6703,0.7071,-0.0000,-0.2253,-0.6703,0.7071,-0.0150,0.9479,-0.3186,-0.0000,-0.0075,-0.0000,0
-14.0497,-44.9493,-2.9062,0.2110,0.6749,0.7071,0.0000,-0.2110,-0.6749,0.7071,-0.0150,0.9545,-0.2983,0.0000,-0.0075,-0.0000,0
-13.0886,-45.2367,-2.9079,0.1965,0.6792,0.7071,-0.0000,-0.1965,-0.6792,0.7071,-0.0150,0.9606,-0.2779,0.0000,-0.0075,0.0000,0
-12.1217,-45.5036,-2.9096,0.1820,0.6833,0.7071,-0.0000,-0.1820,-0.6833,0.7071,-0.0150,0.9663,-0.2574,-0.0000,-0.0075,-0.0000,0
-11.1493,-45.7498,-2.9113,0.1674,0.6870,0.7071,0.0000,-0.1674,-0.6870,0.7071,-0.0150,-0.9716,0.2368,0.0000,-0.0075,-0.0000,0
-10.1720,-45.9752,-2.9130,0.1528,0.6904,0.7071,0.0000,-0.1528,-0.6904,0.7071,-0.0150,0.9764,-0.2160,0.0000,-0.0075,-0.0000,0
-9.1901,-46.1798,-2.9147,0.1380,0.6935,0.7071,-0.0000,-0.1380,-0.6935,0.7071,-0.0150,0.9808,-0.1952,-0.0000,-0.0075,0.0000,0
-8.2041,-46.3634,-2.9164,0.1232,0.6963,0.7071,0.0000,-0.1232,-0.6963,0.7071,-0.0150,-0.9847,0.1742,0.0000,-0.0075,-0.0000,0
-7.2144,-46.5259,-2.9181,0.1084,0.6988,0.7071,0.0000,-0.1084,-0.6988,0.7071,-0.0150,0.9882,-0.1532,0.0000,-0.0075,-0.0000,0
-6.2216,-46.6673,-2.9198,0.0934,0.7009,0.7071,0.0000,-0.0934,-0.7009,0.7071,-0.0150,-0.9912,0.1321,0.0000,-0.0075,0.0000,0
-5.2260,-46.7876,-2.9215,0.0785,0.7027,0.7071,0.0000,-0.0785,-0.7027,0.7071,-0.0150,-0.9938,0.1110,0.0000,-0.0075,-0.0000,0
-4.2281,-46.8866,-2.9231,0.0635,0.7042,0.7071,-0.0000,-0.0635,-0.7042,0.7071,-0.0150,0.9960,-0.0898,-0.0000,-0.0075,0.0000,0
-3.2283,-46.9643,-2.9248,0.0485,0.7054,0.7071,-0.0000,-0.0485,-0.7054,0.7071,-0.0150,0.9976,-0.0686,-0.0000,-0.0075,0.0000,0
-2.2272,-47.0207,-2.9265,0.0335,0.7063,0.7071,-0.0000,-0.0335,-0.7063,0.7071,-0.0150,0.9989,-0.0473,-0.0000,-0.0075,0.0000,0
-1.2251,-47.0558,-2.9282,0.0184,0.7069,0.7071,-0.0000,-0.0184,-0.7069,0.7071,-0.0150,0.9997,-0.0260,-0.0000,-0.0075,0.0000,0
-0.2226,-47.0695,-2.9299,0.0033,0.7071,0.7071,-0.0000,-0.0033,-0.7071,0.7071,-0.0150,1.0000,-0.0047,-0.0000,-0.0075,-0.0000,0
0.7800,-47.0619,-2.9316,-0.0117,0.7070,0.7071,0.0000,0.0117,-0.7070,0.7071,-0.0150,0.9999,0.0166,0.0000,-0.0075,-0.0000,0
1.7822,-47.0329,-2.9333,-0.0268,0.7066,0.7071,0.0000,0.0268,-0.7066,0.7071,-0.0150,-0.9993,-0.0379,0.0000,-0.0075,-0.0000,0
2.7835,-46.9826,-2.9350,-0.0418,0.7059,0.7071,0.0000,0.0418,-0.7059,0.7071,-0.0150,0.9982,0.0591,0.0000,-0.0075,-0.0000,0
3.7834,-46.9110,-2.9367,-0.0568,0.7048,0.7071,0.0000,0.0568,-0.7048,0.7071,-0.0150,0.9968,0.0804,0.0000,-0.0075,-0.0000,0
4.7816,-46.8181,-2.9384,-0.0718,0.7034,0.7071,0.0000,0.0718,-0.7034,0.7071,-0.0150,0.9948,0.1016,0.0000,-0.0075,-0.0000,0
5.7775,-46.7039,-2.9401,-0.0868,0.7018,0.7071,0.0000,0.0868,-0.7018,0.7071,-0.0150,0.9924,0.1228,0.0000,-0.0075,-0.0000,0
6.7707,-46.5686,-2.9418,-0.1017,0.6997,0.7071,0.0000,0.1017,-0.6997,0.7071,-0.0150,0.9896,0.1439,0.0000,-0.0075,-0.0000,0
7.7608,-46.4121,-2.9435,-0.1166,0.6974,0.7071,0.0000,0.1166,-0.6974,0.7071,-0.0150,0.9863,0.1649,0.0000,-0.0075,-0.0000,0
8.7473,-46.2346,-2.9452,-0.1314,0.6948,0.7071,0.0000,0.1314,-0.6948,0.7071,-0.0150,-0.9826,-0.1859,0.0000,-0.0075,-0.0000,0
9.7297,-46.0362,-2.9469,-0.1462,0.6918,0.7071,0.0000,0.1462,-0.6918,0.7071,-0.0150,0.9784,0.2068,0.0000,-0.0075,-0.0000,0
10.7077,-45.8168,-2.9486,-0.1609,0.6886,0.7071,0.0000,0.1609,-0.6886,0.7071,-0.0150,0.9738,0.2276,0.0000,-0.0075,-0.0000,0
11.6807,-45.5767,-2.9502,-0.1755,0.6850,0.7071,0.0000,0.1755,-0.6850,0.7071,-0.0150,0.9687,0.2483,0.0000,-0.0075,-0.0000,0
12.6484,-45.3160,-2.9519,-0.1901,0.6811,0.7071,0.0000,0.1901,-0.6811,0.7071,-0.0150,0.9632,0.2688,0.0000,-0.0075,-0.0000,0
13.6103,-45.0347,-2.9536,-0.2046,0.6769,0.7071,0.0000,0.2046,-0.6769,0.7071,-0.0150,0.9572,0.2893,0.0000,-0.0075,-0.0000,0
14.5659,-44.7330,-2.9553,-0.2189,0.6724,0.7071,0.0000,0.2189,-0.6724,0.7071,-0.0150,0.9509,0.3096,0.0000,-0.0075,-0.0000,0
15.5148,-44.4110,-2.9570,-0.2332,0.6675,0.7071,0.0000,0.2332,-0.6675,0.7071,-0.0150,0.9441,0.3298,0.0000,-0.0075,-0.0000,0
16.4566,-44.0688,-2.9587,-0.2474,0.6624,0.7071,0.0000,0.2474,-0.6624,0.7071,-0.0150,0.9368,0.3498,0.0000,-0.0075,-0.0000,0
17.3909,-43.7068,-2.9604,-0.2614,0.6570,0.7071,0.0000,0.2614,-0.6570,0.7071,-0.0150,0.9291,0.3697,0.0000,-0.0075,-0.0000,0
18.3173,-43.3249,-2.9621,-0.2754,0.6513,0.7071,0.0000,0.2754,-0.6513,0.7071,-0.0150,0.9211,0.3894,0.0000,-0.0075,-0.0000,0
19.2352,-42.9233,-2.9638,-0.2892,0.6453,0.7071,0.0000,0.2892,-0.6453,0.7071,-0.0150,0.9126,0.4089,0.0000,-0.0075,-0.0000,0
20.1444,-42.5024,-2.9655,-0.3028,0.6390,0.7071,0.0000,0.3028,-0.6390,0.7071,-0.0150,0.9036,0.4283,0.0000,-0.0075,-0.0000,0
21.0443,-42.0622,-2.9671,-0.3164,0.6324,0.7071,0.0000,0.3164,-0.6324,0.7071,-0.0150,0.8943,0.4474,0.0000,-0.0075,-0.0000,0
21.9347,-41.6029,-2.9688,-0.3298,0.6255,0.7071,0.0000,0.3298,-0.6255,0.7071,-0.0150,0.8846,0.4664,0.0000,-0.0075,-0.0000,0
22.8150,-41.1248,-2.9705,-0.3430,0.6183,0.7071,0.0000,0.3430,-0.6183,0.7071,-0.0150,0.8744,0.4851,0.0000,-0.0075,-0.0000,0
23.6849,-40.6280,-2.9722,-0.3561,0.6109,0.7071,0.0000,0.3561,-0.6109,0.7071,-0.0150,-0.8639,-0.5036,0.0000,-0.0075,-0.0000,0
